Job ID,Agency,num_positions,Full/Part,Career Level,Salary Range From,Salary Range To,Salary Frequency,Work Location,Division/Work Unit,Posting Date,title,category,lon,lat
427807,DEPT OF ENVIRONMENT PROTECTION,1,F,Entry-Level,41033,60017,Annual,"10 Walker Rd, Valhalla NY10595",Catskill/Delaware UV Plant,01/07/2020,Maintainer,Operation & Maintenance,-73.8141354,41.0790113
427807,DEPT OF ENVIRONMENT PROTECTION,1,F,Entry-Level,41033,60017,Annual,"10 Walker Rd, Valhalla NY10595",Catskill/Delaware UV Plant,01/07/2020,Maintainer,Operation & Maintenance,-73.8141354,41.0790113
427812,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),67757,98128,Annual,34-02 Queens Boulevard Long Is,Parking Adm-Exec,01/15/2020,Transportation,"Policy, Research & Analysis",-73.930965,40.7441363
427812,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),67757,98128,Annual,34-02 Queens Boulevard Long Is,Parking Adm-Exec,01/15/2020,Transportation,"Policy, Research & Analysis",-73.930965,40.7441363
427814,ADMIN FOR CHILDREN'S SVCS,1,F,Experienced (non-manager),66442,80676,Annual,"150 William Street, New York N",Agy Program Assistance (DPPM),01/17/2020,City Officer,"Policy, Research & Analysis",-74.0057361,40.7096402
427837,LAW DEPARTMENT,1,F,Experienced (non-manager),101077,101077,Annual,1775 Grand Concourse Bronx N.Y,Tort: Bronx,01/08/2020,Counsel,Legal,-73.91035459999999,40.8464748
427837,LAW DEPARTMENT,1,F,Experienced (non-manager),101077,101077,Annual,1775 Grand Concourse Bronx N.Y,Tort: Bronx,01/08/2020,Counsel,Legal,-73.91035459999999,40.8464748
427849,NYC HOUSING AUTHORITY,1,F,Manager,72038,192152,Annual,Inspections Unit,Leased HSG-Inspection & CO OPS,01/22/2020,Inspector,Community,-95.41968759999999,29.9171901
427849,NYC HOUSING AUTHORITY,1,F,Manager,72038,192152,Annual,Inspections Unit,Leased HSG-Inspection & CO OPS,01/22/2020,Inspector,Community,-95.41968759999999,29.9171901
427850,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,62480,79428,Annual,255 Greenwich Street,Fire & Sanitation,01/07/2020,Analyst,Finance,-74.01091439999999,40.7143284
427850,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,62480,79428,Annual,255 Greenwich Street,Fire & Sanitation,01/07/2020,Analyst,Finance,-74.01091439999999,40.7143284
427871,LAW DEPARTMENT,1,F,Experienced (non-manager),101077,101077,Annual,1775 Grand Concourse Bronx N.Y,Tort: Bronx,01/07/2020,Counsel,Legal,-73.91035459999999,40.8464748
427871,LAW DEPARTMENT,1,F,Experienced (non-manager),101077,101077,Annual,1775 Grand Concourse Bronx N.Y,Tort: Bronx,01/07/2020,Counsel,Legal,-73.91035459999999,40.8464748
427878,TAXI & LIMOUSINE COMMISSION,3,F,Experienced (non-manager),54100,68000,Annual,"33 Beaver St, New York Ny",Exec. Office Finance & Admin,01/07/2020,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828
427878,TAXI & LIMOUSINE COMMISSION,3,F,Experienced (non-manager),54100,68000,Annual,"33 Beaver St, New York Ny",Exec. Office Finance & Admin,01/07/2020,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828
427879,DEPARTMENT OF FINANCE,6,F,Experienced (non-manager),71070,81731,Annual,375 Pearl Street,Audit Business Income Tax(BIT),01/17/2020,Social Worker,Finance,-74.0014202,40.7109599
427881,OFFICE OF THE COMPTROLLER,1,F,Manager,110000,133900,Annual,"1 Centre St., N.Y.",Asset Management,01/07/2020,Manager,Finance,-74.00371489999999,40.7128306
427881,OFFICE OF THE COMPTROLLER,1,F,Manager,110000,133900,Annual,"1 Centre St., N.Y.",Asset Management,01/07/2020,Manager,Finance,-74.00371489999999,40.7128306
427885,TAXI & LIMOUSINE COMMISSION,60,F,Experienced (non-manager),45658,45658,Annual,24-55 Bklyn Qns Expy Woodside,Enforcement Inspector,01/07/2020,Inspector,Public Safety,-73.9066129,40.75633699999999
427885,TAXI & LIMOUSINE COMMISSION,60,F,Experienced (non-manager),45658,45658,Annual,24-55 Bklyn Qns Expy Woodside,Enforcement Inspector,01/07/2020,Inspector,Public Safety,-73.9066129,40.75633699999999
427889,OFFICE OF THE COMPTROLLER,1,F,Experienced (non-manager),65000,84862,Annual,"1 Centre St., N.Y.",Public Finance,01/07/2020,Analyst,Finance,-74.00371489999999,40.7128306
427889,OFFICE OF THE COMPTROLLER,1,F,Experienced (non-manager),65000,84862,Annual,"1 Centre St., N.Y.",Public Finance,01/07/2020,Analyst,Finance,-74.00371489999999,40.7128306
427893,ADMIN FOR CHILDREN'S SVCS,1,F,Experienced (non-manager),58700,99009,Annual,"150 William Street, New York N",Agy Program Assistance (DPPM),01/17/2020,City Officer,"Policy, Research & Analysis",-74.0057361,40.7096402
427895,HRA/DEPT OF SOCIAL SERVICES,1,F,Experienced (non-manager),56013,64415,Annual,"109 E 16Th St., N.Y.",Adult Protective Services-NM,01/07/2020,Accountant,Finance,-73.988013,40.735627
427902,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),54100,62215,Annual,Flushing Meadow Pk Olmsted Ctr,CP DC For Capital Projects,01/10/2020,Social Worker,Finance,-73.8492974,40.7514238
427902,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),54100,62215,Annual,Flushing Meadow Pk Olmsted Ctr,CP DC For Capital Projects,01/10/2020,Social Worker,Finance,-73.8492974,40.7514238
427902,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),54100,62215,Annual,Flushing Meadow Pk Olmsted Ctr,CP DC For Capital Projects,01/10/2020,Social Worker,Finance,-73.8492974,40.7514238
427905,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),60000,65640,Annual,Flushing Meadow Pk Olmsted Ctr,CP DC For Capital Projects,01/10/2020,Construction,"Engineering, Architecture, & Planning",-73.8492974,40.7514238
427905,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),60000,65640,Annual,Flushing Meadow Pk Olmsted Ctr,CP DC For Capital Projects,01/10/2020,Construction,"Engineering, Architecture, & Planning",-73.8492974,40.7514238
427905,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),60000,65640,Annual,Flushing Meadow Pk Olmsted Ctr,CP DC For Capital Projects,01/10/2020,Construction,"Engineering, Architecture, & Planning",-73.8492974,40.7514238
427913,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),61015,61015,Annual,100 Gold Street,Hsg. Quality Enforcement Unit,01/08/2020,Social Worker,Community,-74.0033029,40.7103379
427916,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),61015,61015,Annual,100 Gold Street,Conversions Unit,01/08/2020,Social Worker,Community,-74.0033029,40.7103379
427918,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),71920,71920,Annual,100 Gold Street,Moderate Rehab Program,01/08/2020,Social Worker,Community,-74.0033029,40.7103379
427935,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),65731,97873,Annual,"71 Smith Avenue, Kingston, Ny",Ben Neslin Lab,01/14/2020,Analyst,Community,-73.9992371,41.9299757
427935,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),65731,97873,Annual,"71 Smith Avenue, Kingston, Ny",Ben Neslin Lab,01/14/2020,Analyst,Community,-73.9992371,41.9299757
427947,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),60505,62958,Annual,199 River Road North,Chelsea Hudsn Rvr Pump Sta C,01/14/2020,Mechanical Specialist,Operation & Maintenance,-74.0200988,40.946497
427947,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),60505,62958,Annual,199 River Road North,Chelsea Hudsn Rvr Pump Sta C,01/14/2020,Mechanical Specialist,Operation & Maintenance,-74.0200988,40.946497
427965,DEPARTMENT OF FINANCE,1,F,Experienced (non-manager),49390,56798,Annual,375 Pearl Street,Facilities Management,01/24/2020,Administration,Community,-74.0014202,40.7109599
428007,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),54100,62215,Annual,100 Gold Street,URPM - Central,01/08/2020,Social Worker,Community,-74.0033029,40.7103379
428007,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),54100,62215,Annual,100 Gold Street,URPM - Central,01/08/2020,Social Worker,Community,-74.0033029,40.7103379
428026,DEPT OF PARKS & RECREATION,2,F,Experienced (non-manager),54100,62215,Annual,100 Gold Street,Freshkills,01/10/2020,Social Worker,Community,-74.0033029,40.7103379
428026,DEPT OF PARKS & RECREATION,2,F,Experienced (non-manager),54100,62215,Annual,100 Gold Street,Freshkills,01/10/2020,Social Worker,Community,-74.0033029,40.7103379
428026,DEPT OF PARKS & RECREATION,2,F,Experienced (non-manager),54100,62215,Annual,100 Gold Street,Freshkills,01/10/2020,Social Worker,Community,-74.0033029,40.7103379
428058,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),45210,63880,Annual,34-02 Queens Boulevard Long Is,Parking Adm-Exec,01/15/2020,Inspector,Public Safety,-73.930965,40.7441363
428058,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),45210,63880,Annual,34-02 Queens Boulevard Long Is,Parking Adm-Exec,01/15/2020,Inspector,Public Safety,-73.930965,40.7441363
428073,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),57078,65640,Annual,Flushing Meadow Pk Olmsted Ctr,CP DC For Capital Projects,01/10/2020,Assistant,"Engineering, Architecture, & Planning",-73.8492974,40.7514238
428073,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),57078,65640,Annual,Flushing Meadow Pk Olmsted Ctr,CP DC For Capital Projects,01/10/2020,Assistant,"Engineering, Architecture, & Planning",-73.8492974,40.7514238
428073,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),57078,65640,Annual,Flushing Meadow Pk Olmsted Ctr,CP DC For Capital Projects,01/10/2020,Assistant,"Engineering, Architecture, & Planning",-73.8492974,40.7514238
428084,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),62397,75760,Annual,30-30 Thomson Ave L I City Qns,Law,01/16/2020,Legal/Attorney,Legal,-73.93617429999999,40.7439642
428084,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),62397,75760,Annual,30-30 Thomson Ave L I City Qns,Law,01/16/2020,Legal/Attorney,Legal,-73.93617429999999,40.7439642
428096,DEPARTMENT OF BUILDINGS,1,F,Experienced (non-manager),81951,94244,Annual,"280 Broadway, 6th Floor, N.Y.",Information Technology,01/14/2020,Computer Specialist,	Technology & Data,-74.0058154,40.714299
428096,DEPARTMENT OF BUILDINGS,1,F,Experienced (non-manager),81951,94244,Annual,"280 Broadway, 6th Floor, N.Y.",Information Technology,01/14/2020,Computer Specialist,	Technology & Data,-74.0058154,40.714299
428114,DEPT OF ENVIRONMENT PROTECTION,1,F,Entry-Level,51535,59265,Annual,59-17 Junction Blvd Corona Ny,Green Infrastructure,01/14/2020,Intern,"Engineering, Architecture, & Planning",-73.8644434,40.7348102
428114,DEPT OF ENVIRONMENT PROTECTION,1,F,Entry-Level,51535,59265,Annual,59-17 Junction Blvd Corona Ny,Green Infrastructure,01/14/2020,Intern,"Engineering, Architecture, & Planning",-73.8644434,40.7348102
428131,DEPARTMENT OF FINANCE,1,F,Manager,100000,130000,Annual,"1 Centre St., N.Y.",Intergovernmental Affairs,01/14/2020,Analyst,Community,-74.00371489999999,40.7128306
428131,DEPARTMENT OF FINANCE,1,F,Manager,100000,130000,Annual,"1 Centre St., N.Y.",Intergovernmental Affairs,01/14/2020,Analyst,Community,-74.00371489999999,40.7128306
428184,LAW DEPARTMENT,2,F,Experienced (non-manager),76206,133040,Annual,"100 Church St., N.Y.",Labor & Employment Law Div F,01/10/2020,Counsel,Legal,-74.01011419999999,40.71330040000001
428184,LAW DEPARTMENT,2,F,Experienced (non-manager),76206,133040,Annual,"100 Church St., N.Y.",Labor & Employment Law Div F,01/10/2020,Counsel,Legal,-74.01011419999999,40.71330040000001
428199,NYC HOUSING AUTHORITY,1,F,Experienced (non-manager),36362,60926,Annual,Throggs Neck Houses,Bronx Property Management,01/27/2020,Housing,Operation & Maintenance,-73.8269735,40.8230021
428211,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),85000,90000,Annual,100 Gold Street,ONS - Planning,01/09/2020,Housing,"Engineering, Architecture, & Planning",-74.0033029,40.7103379
428211,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),85000,90000,Annual,100 Gold Street,ONS - Planning,01/09/2020,Housing,"Engineering, Architecture, & Planning",-74.0033029,40.7103379
428233,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,46856,79428,Annual,255 Greenwich Street,"Infra, Librar. And Cultural",01/10/2020,Analyst,Finance,-74.01091439999999,40.7143284
428233,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,46856,79428,Annual,255 Greenwich Street,"Infra, Librar. And Cultural",01/10/2020,Analyst,Finance,-74.01091439999999,40.7143284
428236,DEPARTMENT OF CORRECTION,1,F,Experienced (non-manager),60132,69152,Annual,75-20 Astoria Blvd,Adult Offender Pgms.,01/15/2020,City Officer,Social Service,-73.89321269999999,40.7645473
428286,ADMIN FOR CHILDREN'S SVCS,1,F,Manager,58700,102250,Annual,"55 West 125 St, New York, Ny",Mnhtn Zone B (DCP),01/16/2020,City Officer,Social Service,-73.94429420000002,40.80757089999999
428289,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),71423,82137,Annual,100 Gold Street,HLD-Lead Unit,01/10/2020,Legal/Attorney,Public Safety,-74.0033029,40.7103379
428289,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),71423,82137,Annual,100 Gold Street,HLD-Lead Unit,01/10/2020,Legal/Attorney,Public Safety,-74.0033029,40.7103379
428296,DEPT OF DESIGN & CONSTRUCTION,1,F,Manager,80931,208826,Annual,30-30 Thomson Ave L I City Qns,Admin/Budget & Finance-Exec,01/17/2020,Analyst,Finance,-73.93617429999999,40.7439642
428296,DEPT OF DESIGN & CONSTRUCTION,1,F,Manager,80931,208826,Annual,30-30 Thomson Ave L I City Qns,Admin/Budget & Finance-Exec,01/17/2020,Analyst,Finance,-73.93617429999999,40.7439642
428344,DEPARTMENT OF FINANCE,1,F,Experienced (non-manager),49390,63000,Annual,"144-06 94Th Avenue, Jamaica Ny",Queens Business Center,01/17/2020,Administration,"Policy, Research & Analysis",-73.8078111,40.6983571
428345,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),72038,192152,Annual,96-05 Horace Harding Expway,Administration,01/22/2020,Engineer,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796
428345,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),72038,192152,Annual,96-05 Horace Harding Expway,Administration,01/22/2020,Engineer,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796
428351,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),57078,65640,Annual,100 Gold Street,Engineering and Audit,01/10/2020,Engineer,Public Safety,-74.0033029,40.7103379
428351,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),57078,65640,Annual,100 Gold Street,Engineering and Audit,01/10/2020,Engineer,Public Safety,-74.0033029,40.7103379
428359,DEPARTMENT OF BUILDINGS,20,F,Entry-Level,45217,52000,Annual,NYC - All Boroughs,Citywide,01/15/2020,Construction,Public Safety,-73.89987579999999,40.7172127
428359,DEPARTMENT OF BUILDINGS,20,F,Entry-Level,45217,52000,Annual,NYC - All Boroughs,Citywide,01/15/2020,Construction,Public Safety,-73.89987579999999,40.7172127
428396,HOUSING PRESERVATION & DVLPMNT,1,F,Entry-Level,62397,71757,Annual,100 Gold Street,S8 Appeals,01/10/2020,Legal/Attorney,Legal,-74.0033029,40.7103379
428396,HOUSING PRESERVATION & DVLPMNT,1,F,Entry-Level,62397,71757,Annual,100 Gold Street,S8 Appeals,01/10/2020,Legal/Attorney,Legal,-74.0033029,40.7103379
428403,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),51079,58741,Annual,59-17 Junction Blvd Corona Ny,Legal IFA,01/22/2020,Claim Assoviate,Legal,-73.8644434,40.7348102
428409,FIRE DEPARTMENT,1,F,Experienced (non-manager),240.8,240.8,Daily,"48-67 34Th St., Queens",Fleet Maintenance Division,01/16/2020,Repair Service,Operation & Maintenance,-73.93152309999999,40.74005349999999
428409,FIRE DEPARTMENT,1,F,Experienced (non-manager),240.8,240.8,Daily,"48-67 34Th St., Queens",Fleet Maintenance Division,01/16/2020,Repair Service,Operation & Maintenance,-73.93152309999999,40.74005349999999
428416,ADMIN TRIALS AND HEARINGS,1,F,Manager,80931,145000,Annual,"100 Church St., N.Y.","Admin, GC, PI & Exec",01/27/2020,Counsel,Community,-74.01011419999999,40.71330040000001
428416,ADMIN TRIALS AND HEARINGS,1,F,Manager,80931,145000,Annual,"100 Church St., N.Y.","Admin, GC, PI & Exec",01/27/2020,Counsel,Community,-74.01011419999999,40.71330040000001
428451,DEPARTMENT OF TRANSPORTATION,2,F,Experienced (non-manager),54638,83500,Annual,55 Water St Ny Ny,Personnel,01/15/2020,Administration,Community,-74.0091879,40.7034619
428475,NYC HOUSING AUTHORITY,1,F,Manager,120000,130000,Annual,Unit 2,Project Mgmt Dept Team 2,01/27/2020,Construction,"Engineering, Architecture, & Planning",-122.2547613,37.8663608
428475,NYC HOUSING AUTHORITY,1,F,Manager,120000,130000,Annual,Unit 2,Project Mgmt Dept Team 2,01/27/2020,Construction,"Engineering, Architecture, & Planning",-122.2547613,37.8663608
428476,POLICE DEPARTMENT,5,F,Experienced (non-manager),32257,45660,Annual,"1 Police Plaza, N.Y.",Legal Bureau/Civ and Cadet,01/14/2020,Investigator,Community,-74.0023853,40.71206189999999
428477,DEPARTMENT OF FINANCE,2,F,Experienced (non-manager),66259,76198,Annual,375 Pearl Street,Audit - Metro - Sales Tax,01/17/2020,Social Worker,Finance,-74.0014202,40.7109599
428478,LAW DEPARTMENT,2,F,Entry-Level,36390,41848,Annual,"100 Church St., N.Y.",Admin Law and Regulatory Lit.,01/14/2020,Claim Assoviate,Legal,-74.01011419999999,40.71330040000001
428479,POLICE DEPARTMENT,1,F,Experienced (non-manager),54638,83500,Annual,"1 Police Plaza, N.Y.",Dept Advocates Off/Civ and Cad,01/14/2020,Administration,Community,-74.0023853,40.71206189999999
428489,POLICE DEPARTMENT,1,F,Entry-Level,43929,57093,Annual,"235 E 20Th St., N.Y.",Candidate Assessment DV/CV,01/14/2020,Administration,Community,-73.9831951,40.736597
428508,DEPARTMENT OF FINANCE,1,F,Experienced (non-manager),48520,55798,Annual,375 Pearl Street,Collections Law,01/17/2020,Legal/Attorney,Community,-74.0014202,40.7109599
428508,DEPARTMENT OF FINANCE,1,F,Experienced (non-manager),48520,55798,Annual,375 Pearl Street,Collections Law,01/17/2020,Legal/Attorney,Community,-74.0014202,40.7109599
428526,DEPARTMENT OF FINANCE,1,F,Experienced (non-manager),62862,83733,Annual,59 Maiden Lane,OCA-Collection Agency Contract,01/15/2020,Analyst,Finance,-74.0081164,40.7087357
428590,TEACHERS RETIREMENT SYSTEM,1,P,Student,15.5,17,Hourly,55 Water St Ny Ny,Risk Management Admin,01/13/2020,Assistant,	Technology & Data,-74.0091879,40.7034619
428590,TEACHERS RETIREMENT SYSTEM,1,P,Student,15.5,17,Hourly,55 Water St Ny Ny,Risk Management Admin,01/13/2020,Assistant,	Technology & Data,-74.0091879,40.7034619
428618,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),62397,71757,Annual,"33 Beaver St, New York Ny",Prosecution Division,01/13/2020,Legal/Attorney,Legal,-74.0119503,40.7050828
428618,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),62397,71757,Annual,"33 Beaver St, New York Ny",Prosecution Division,01/13/2020,Legal/Attorney,Legal,-74.0119503,40.7050828
428622,LAW DEPARTMENT,2,F,Experienced (non-manager),76206,101077,Annual,"100 Church St., N.Y.",Admin Law and Regulatory Lit.,01/14/2020,Counsel,Legal,-74.01011419999999,40.71330040000001
428622,LAW DEPARTMENT,2,F,Experienced (non-manager),76206,101077,Annual,"100 Church St., N.Y.",Admin Law and Regulatory Lit.,01/14/2020,Counsel,Legal,-74.01011419999999,40.71330040000001
428623,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),84468,97138,Annual,100 Gold Street,Housing Policy,01/13/2020,Researcher,"Policy, Research & Analysis",-74.0033029,40.7103379
428623,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),84468,97138,Annual,100 Gold Street,Housing Policy,01/13/2020,Researcher,"Policy, Research & Analysis",-74.0033029,40.7103379
